"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.816488917E0,6.362907913E-1,7.943164721E-2,-1.686389619E-1,6.630342806E-1
2.826523917E0,-3.195630166E-1,-1.205549687E-2,-3.524222124E-1,4.758857765E-1
2.836558917E0,-7.483909786E-1,-9.479506016E-2,-3.747486359E-1,8.423251749E-1
2.846592917E0,-4.058376968E-1,-8.005905345E-2,-2.322870737E-1,4.744164550E-1
2.856627917E0,6.932440605E-2,-2.793975055E-2,-2.583703333E-1,2.689641836E-1
2.866662917E0,2.601926912E-1,5.940522596E-2,-4.680304366E-1,5.387779756E-1
2.876696917E0,1.860876381E-1,7.816280141E-2,-6.155726445E-1,6.478176543E-1
2.886731917E0,-1.280276007E-1,1.025186473E-1,-6.364665002E-1,6.572600288E-1
2.896765917E0,-5.332235656E-1,7.803474739E-2,-5.845935112E-1,7.950889045E-1
2.906800917E0,-6.681599439E-1,1.728523193E-1,-4.327454138E-1,8.146067935E-1
2.916835917E0,-5.216062079E-1,3.205790068E-1,-5.305599761E-1,8.101467916E-1
2.926869917E0,-3.229585678E-1,4.765602086E-1,-6.835681611E-1,8.936874733E-1
2.936904917E0,-3.309107080E-1,4.108285877E-1,-9.148781651E-1,1.056070112E0
2.946938917E0,-3.549718177E-1,2.801785474E-1,-1.503760024E0,1.570286350E0
2.956973917E0,-3.346068792E-1,2.983440922E-1,-2.282270595E0,2.325882635E0
2.967008917E0,-5.194698911E-1,8.673935115E-2,-2.893843744E0,2.941377959E0
2.977042917E0,-7.133328277E-1,-2.211241543E-1,-2.978393898E0,3.070597633E0
2.987077917E0,3.311658293E-2,4.600709143E-1,-2.444606844E0,2.487742867E0
2.997111917E0,7.273853680E-1,1.232867294E0,-1.191595892E0,1.862512284E0
