"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.477165375E0,4.425810883E-1,-1.224967706E0,4.410613239E-1,1.375121446E0
2.487199375E0,-2.313219908E-1,-1.162088503E0,5.553755593E-1,1.308587622E0
2.497234375E0,1.077241950E-1,-1.690715974E0,-9.440388143E-2,1.696772554E0
2.507268375E0,9.676554260E-1,-1.281844157E0,2.623452705E-1,1.627361824E0
2.517303375E0,1.797949524E0,-1.866394399E0,-1.739464796E-1,2.597365573E0
2.527337375E0,1.809802122E0,-2.063806340E0,-1.296248773E0,3.035612164E0
2.537372375E0,1.877916630E-1,-1.148654525E0,-1.640175565E0,2.011180949E0
2.547406375E0,-9.268371829E-1,-4.513378054E-1,-1.375147592E0,1.718651762E0
2.557440375E0,-6.865289719E-1,-2.322514057E-3,-8.031127310E-1,1.056559266E0
2.567475375E0,-9.853669345E-2,3.923288745E-1,-7.094187015E-1,8.166433247E-1
2.577509375E0,9.191662207E-2,1.767796310E0,-2.989578452E0,3.474353433E0
2.587544375E0,4.378499600E-1,1.285111581E0,-3.594431981E0,3.842286510E0
2.597578375E0,3.206483694E-1,-7.267112571E-1,1.616521239E-2,7.944721154E-1
2.607612375E0,-2.406903540E-2,-5.674611694E-1,1.878791665E0,1.962765809E0
2.617647375E0,7.722276100E-3,-8.192913920E-1,1.186267909E0,1.441710640E0
2.627681375E0,2.177239253E-1,-5.139094448E-1,4.409081268E-1,7.112711167E-1
2.637716375E0,1.177874815E-1,-1.258338350E-1,9.242898434E-1,9.402232498E-1
2.647750375E0,3.120667765E-1,2.504713297E-2,1.547126484E-1,3.492120207E-1
2.657785375E0,-8.643639229E-2,9.658319718E-1,-3.954162043E-1,1.047213742E0
2.667819375E0,-5.057221735E-1,1.075907561E0,-4.235190922E-1,1.262022352E0
2.677853375E0,-4.119825357E-1,8.575298434E-1,-6.245177150E-2,9.534082368E-1
2.687888375E0,-1.718111495E-1,4.750693148E-1,1.188774025E-1,5.189814658E-1
2.697922375E0,-2.844867758E-2,4.479376495E-2,3.096077299E-1,3.141221976E-1
2.707957375E0,-1.709141135E-3,-2.606437308E-1,3.299349904E-1,4.204701814E-1
2.717991375E0,7.780195512E-2,-3.300653833E-1,3.911413050E-1,5.176754021E-1
2.728025375E0,-3.824744157E-2,-3.311494571E-1,4.882489389E-1,5.911935860E-1
2.738060375E0,-3.007395503E-1,-8.128448367E-2,4.937616938E-1,5.838253632E-1
2.748094375E0,-4.038750789E-1,1.348449790E-1,4.649097776E-1,6.304279095E-1
2.758129375E0,-3.466035750E-1,2.660436344E-1,3.768343377E-1,5.769899234E-1
2.768163375E0,-1.704969147E-1,2.141840941E-1,1.886873102E-1,3.324859773E-1
2.778197375E0,-3.534921066E-1,3.165741026E-2,1.228482467E-1,3.755669751E-1
2.788232375E0,8.620347211E-2,1.894234747E-1,-1.832289344E-1,2.772816867E-1
2.798266375E0,-1.731326933E-1,-1.686752146E-1,-5.678769064E-1,6.171794215E-1
2.808301375E0,7.258112244E-2,-2.576979035E-1,5.406335592E-2,2.731283128E-1
2.818335375E0,-2.876602060E-1,-3.528356105E-1,3.354079843E-1,5.654554607E-1
