"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.816702458E0,-6.671994656E-2,-4.402432984E-1,3.241965330E-1,5.507895288E-1
2.826737458E0,4.304711393E-1,-2.619692945E-1,4.624124318E-1,6.839287756E-1
2.836771458E0,4.391329122E-1,-5.388793945E-1,-6.002880228E-1,9.184630785E-1
2.846805458E0,8.018026623E-1,-8.710790116E-1,-8.653522485E-1,1.466458546E0
2.856839458E0,6.256813109E-1,-9.899505669E-1,-4.881296557E-1,1.268759153E0
2.866874458E0,-1.894760996E-2,-8.442344445E-1,-5.825428927E-1,1.025888411E0
2.876908458E0,-5.297545221E-1,-8.405097681E-1,-6.537836140E-1,1.189339959E0
2.886942458E0,-6.241239050E-1,-9.986681807E-1,-6.197744536E-1,1.330785166E0
2.896976458E0,-4.487904659E-1,-4.959362733E-1,-2.067721635E-1,7.000859926E-1
2.907011458E0,-4.315710005E-1,1.070619339E0,4.420056492E-1,1.236061605E0
2.917045458E0,8.758018076E-2,1.126937381E0,3.762846994E-1,1.191322091E0
2.927079458E0,3.739656937E-1,1.289189429E0,2.310316765E-1,1.362070248E0
2.937113458E0,5.192780659E-1,1.347675034E0,1.771039760E-1,1.455075093E0
2.947147458E0,6.056867570E-1,1.198448828E0,2.616254783E-1,1.368058454E0
2.957182458E0,4.549127930E-1,1.045322530E0,5.266575444E-1,1.255791786E0
2.967216458E0,3.120451418E-1,5.474192530E-1,6.867092854E-1,9.319923024E-1
2.977250458E0,2.701124194E-1,-1.170747060E-1,9.146670806E-1,9.608762013E-1
2.987284458E0,1.731126666E-1,-7.933958280E-1,1.052615177E0,1.329452386E0
2.997319458E0,1.934498674E-1,-1.630893111E0,6.263771296E-1,1.757721109E0
3.007353458E0,-9.149924782E-1,-1.588986701E0,3.406728172E-1,1.864979340E0
3.017387458E0,-1.436817006E0,-7.686708766E-1,9.462350285E-1,1.884319176E0
3.027421458E0,-1.268856029E0,-6.890043175E-1,1.522950001E0,2.098594596E0
3.037455458E0,-9.206534600E-1,-6.936130929E-1,1.496568534E0,1.889026017E0
