"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.470848792E0,-2.942025094E-1,1.103954315E-2,7.523331714E-1,8.078874852E-1
2.480882792E0,4.239813146E-1,-5.988601327E-2,6.234277940E-1,7.563125703E-1
2.490917792E0,8.342702043E-1,-2.800769520E-1,3.314985359E-1,9.403941472E-1
2.500951792E0,5.602291869E-1,-2.853335989E-1,-1.070736283E-1,6.377591758E-1
2.510985792E0,2.749435352E-1,-1.073086864E-1,-5.268195122E-1,6.038608285E-1
2.521020792E0,-1.907133704E-1,-1.015965414E-1,-7.246729177E-1,7.562038644E-1
2.531054792E0,-6.919043903E-1,-3.880083668E-1,-5.066138738E-1,9.412437491E-1
2.541089792E0,-4.811283459E-1,9.335196733E-2,-1.410629082E-1,5.099978618E-1
2.551123792E0,-1.327398718E-1,3.245333326E-1,3.076226002E-1,4.664476623E-1
2.561157792E0,2.641476747E-1,3.539968675E-1,5.478829372E-1,7.037495927E-1
2.571192792E0,5.823141935E-1,2.191068649E-1,5.373480088E-1,8.220952017E-1
2.581226792E0,6.591053112E-1,1.106363368E-1,3.431327409E-1,7.512657906E-1
2.591261792E0,5.506209690E-1,7.011162400E-2,3.401845747E-1,6.510181535E-1
2.601295792E0,3.586345866E-1,1.232312393E-1,4.152990764E-1,5.623860133E-1
2.611329792E0,4.721027300E-2,6.954093575E-2,2.613430578E-1,2.745267664E-1
2.621364792E0,-7.819159895E-2,7.291419446E-2,-1.060287309E-1,1.505738944E-1
2.631398792E0,-4.834083214E-2,8.473317146E-2,-3.785048872E-1,3.908740156E-1
2.641433792E0,-7.742239773E-2,6.412816823E-2,-4.871163332E-1,4.973821184E-1
2.651467792E0,-9.559832141E-2,1.142545938E-2,-6.124514008E-1,6.199728207E-1
2.661501792E0,-4.550879171E-1,-6.124964243E-1,-4.328693748E-1,8.772871695E-1
2.671536792E0,-4.296355721E-1,-9.739625251E-1,2.142016357E-1,1.085850849E0
2.681570792E0,7.002565531E-1,-2.309006989E-1,1.440882576E-1,7.512894242E-1
2.691605792E0,1.207869570E0,6.673959321E-1,7.682305813E-2,1.382124455E0
2.701639792E0,1.439199308E0,9.979442954E-1,1.318675768E-1,1.756296252E0
2.711673792E0,1.424852434E0,1.540035565E0,-1.077390414E-1,2.100838333E0
2.721708792E0,1.477898667E0,5.674102986E-1,2.483265710E-1,1.602437207E0
2.731742792E0,1.348109190E-1,-1.542197281E0,9.154605478E-1,1.798503392E0
