"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.450437958E0,-8.458186014E-1,-5.281401059E-1,7.373572826E-2,9.998890116E-1
2.460471958E0,-1.034368064E0,-5.488725784E-1,-3.095124203E-1,1.211187986E0
2.470506958E0,-1.269321029E0,8.794563174E-2,-6.220934594E-1,1.416301727E0
2.480541958E0,-7.913662595E-1,1.418628073E-1,-5.170137316E-1,9.558707085E-1
2.490576958E0,-5.722859994E-1,-1.126480713E-1,-3.210980934E-1,6.658114137E-1
2.500610958E0,-7.100254963E-1,-2.111973363E-1,-3.538670594E-1,8.209521399E-1
2.510645958E0,-6.918103963E-1,-3.601697731E-1,-3.047469395E-1,8.373736245E-1
2.520680958E0,-5.579018489E-1,-5.130715388E-1,-1.801685017E-1,7.790748141E-1
2.530715958E0,-3.600025427E-1,-6.802489892E-1,-3.524415082E-1,8.464960335E-1
2.540750958E0,-3.277408227E-2,-6.623299044E-1,-5.498160267E-1,8.614248116E-1
2.550784958E0,4.300021926E-1,-4.400404000E-1,-3.908384192E-1,7.288978729E-1
2.560819958E0,8.812794793E-1,-1.693347806E-1,-3.493454075E-1,9.630005204E-1
2.570854958E0,1.078032146E0,-5.798683763E-3,-3.278615677E-1,1.126800844E0
2.580889958E0,1.057627703E0,7.638042390E-2,-6.254257876E-1,1.231083970E0
2.590923958E0,8.881286153E-1,2.368309450E-1,-5.572770739E-1,1.074904215E0
2.600958958E0,3.629163565E-1,4.311371371E-1,-8.572368979E-2,5.700316340E-1
2.610993958E0,6.040334567E-2,6.105291286E-1,1.920336717E-1,6.428618142E-1
2.621028958E0,-1.464736292E-1,6.415752125E-1,6.974395108E-1,9.589030965E-1
2.631062958E0,-5.047804794E-1,7.642936510E-1,9.389324409E-1,1.311694418E0
2.641097958E0,2.484783062E-1,8.259984407E-1,3.208449090E-1,9.203023135E-1
2.651132958E0,8.725235662E-1,2.312977248E-1,2.973800325E-1,9.503846036E-1
2.661167958E0,2.642654961E-1,-1.417827004E-1,4.165386862E-1,5.132670491E-1
2.671202958E0,-1.901798120E-1,-1.008524832E-1,6.419617134E-1,6.770926272E-1
2.681236958E0,-7.679336889E-1,-3.163928390E-3,6.209351259E-1,9.875690313E-1
2.691271958E0,-1.416021092E0,1.314442384E-1,4.284558964E-1,1.485250072E0
2.701306958E0,-1.888765261E0,1.989167216E-1,2.252686608E-1,1.912523998E0
2.711341958E0,-2.145125029E0,3.425635144E-1,-1.742160362E-1,2.179280244E0
2.721375958E0,-2.074817085E0,4.354129136E-1,-6.583584756E-1,2.219884282E0
2.731410958E0,-1.713461497E0,3.602063182E-1,-6.220700705E-1,1.858136180E0
2.741445958E0,-1.357005290E0,1.640641004E-1,-3.072349298E-1,1.400990253E0
2.751480958E0,-1.221357050E0,-1.285375875E-1,-2.052852166E-1,1.245141347E0
2.761514958E0,-1.000313733E0,-4.479993376E-1,-1.728711766E-1,1.109601467E0
2.771549958E0,-2.203987341E-1,-7.826433831E-1,6.236113966E-2,8.154723655E-1
2.781584958E0,1.179271496E0,-1.228644581E0,1.408301890E-2,1.703069904E0
