"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.196756625E0,7.575386551E-1,2.794945693E-1,-7.275772297E-1,1.086899560E0
2.206790625E0,3.473552345E-1,5.396167284E-1,-2.571710694E-1,6.913601315E-1
2.216825625E0,-5.766746271E-1,-5.528612566E-1,2.171626657E-1,8.278700489E-1
2.226859625E0,-1.508165317E0,-8.505862749E-1,7.636042643E-1,1.892392957E0
2.236894625E0,-2.107823448E0,-1.717412022E-1,1.312906321E0,2.489204237E0
2.246928625E0,-2.278595620E0,3.591675603E-1,1.321125752E0,2.658264958E0
2.256963625E0,-1.660168511E0,6.322655681E-1,7.094789279E-1,1.912924354E0
2.266997625E0,-2.645982027E-2,5.117833972E-2,1.120016617E-1,1.259512476E-1
2.277032625E0,8.469472602E-3,-1.343397796E-1,6.380481720E-2,1.489629587E-1
2.287066625E0,4.227457979E-1,4.993609875E-1,2.668458724E-1,7.065989847E-1
2.297101625E0,1.036156215E0,7.178515559E-1,1.009931087E-1,1.264567185E0
2.307135625E0,1.099206011E0,3.116758901E-1,-2.452105898E-1,1.168556352E0
2.317170625E0,6.125766774E-1,-7.320655525E-2,2.791460752E-2,6.175666852E-1
2.327204625E0,1.911845098E-1,1.242235118E-1,1.213542831E-1,2.582825192E-1
2.337239625E0,1.157832753E-1,3.864462832E-1,-1.422861457E-2,4.036693574E-1
2.347273625E0,5.167159621E-1,1.059132191E0,-8.863677263E-2,1.181783763E0
2.357308625E0,3.929929720E-1,9.690803924E-1,-9.540843308E-2,1.050077641E0
2.367343625E0,3.975225907E-1,4.594712824E-2,-2.404106104E-1,4.668325292E-1
2.377377625E0,5.495465431E-1,-7.862540388E-1,-4.488141471E-1,1.059070798E0
2.387412625E0,1.570475439E0,-2.278130767E0,-1.017443005E0,2.948128757E0
2.397446625E0,2.902391204E0,-2.117982547E0,-8.208625388E-1,3.685585446E0
2.407481625E0,-4.963065483E-2,-6.910641454E-1,-1.059135407E-1,7.008926687E-1
2.417515625E0,-1.500832762E0,2.522015208E-1,3.674524802E-1,1.565607202E0
2.427550625E0,-1.173944098E0,7.193572140E-1,7.227333963E-1,1.554980099E0
2.437584625E0,1.094858971E-1,8.169438811E-1,9.997522545E-1,1.295719505E0
2.447619625E0,4.394254191E-1,-1.670119742E-1,1.304792724E0,1.386892841E0
2.457653625E0,6.728303343E-1,-2.039210612E-1,1.221854648E0,1.409685511E0
2.467688625E0,5.038569117E-1,5.142836666E-1,8.500769824E-1,1.113997465E0
